age,gender,daily_social_media_hours,platform_usage,sleep_hours,screen_time_before_sleep,academic_performance,physical_activity,social_interaction_level,stress_level,anxiety_level,addiction_level,sleep_deficit,digital_overload,night_risk,mental_pressure,isolation_score,addiction_impact,lifestyle_imbalance
15,0,7.293107846063278,1,4.162029385430497,2.0517549224429468,2.923758800706431,0.4482450775570532,2,9,9,1,3.8379706145695036,9.344862768506225,7.915003057924798,19,18.68972553701245,2.341225387785266,8.896617690949173
18,0,6.023196319646636,1,4.246392639293273,0.9231963196466362,2.4486605327443938,0.8386605327443937,1,7,9,8,3.7536073607067273,6.946392639293273,3.4524748475052904,16,6.946392639293273,7.752055205300457,6.107732106548879
15,0,7.341698786420723,1,4.110424696605181,2.152123483025905,2.800154532745288,0.5459457524725333,2,9,9,1,3.8895753033948193,9.493822269446628,8.36617737262756,19,18.987644538893257,2.965249818230019,8.947876516974095
15,0,7.720219815990212,1,5.108527558376507,0.7552965888313232,2.407758202410767,0.7361758527921692,2,8,9,2,2.8914724416234927,8.475516404821535,2.441392917253907,17,16.95103280964307,1.5957362208117463,7.7393405520293665
15,0,7.335725520697714,1,4.108931380174428,2.1446569008721434,2.810159752831328,0.5250393224420018,2,9,9,1,3.8910686198255715,9.480382421569859,8.340940324947846,19,18.960764843139717,2.8413045544775812,8.955343099127857
16,0,5.4964972509531735,1,4.4842161727686,1.3894702963388397,2.6763199678487646,0.32456215636914676,0,7,7,10,3.5157838272313997,6.885967547292013,5.0305103927925465,14,0.0,13.894702963388395,6.561405390922867
17,0,7.58204698270246,0,4.2,2.576409396540492,2.3061577155677866,1.7528187930809838,2,8,9,3,3.8,10.158456379242951,9.790355706853868,17,20.316912758485902,9.715872499674266,8.405637586161967
18,0,6.884135642742897,2,4.549656153110187,2.117927438595981,3.2020678213714486,1.633791795853084,0,9,10,3,3.450343846889813,9.002063081338878,7.353158651353709,19,1.2414038277546733,6.353782315787943,7.368271285485795
18,0,6.430424615645884,2,4.7441037361517635,1.4049529674435326,2.975212307822942,1.3745283517976483,0,9,10,3,3.2558962638482365,7.835377583089417,4.624410902670248,19,6.102593403794095,4.214858902330598,6.460849231291769
16,0,5.657520264194517,2,4.478760132097259,1.6300073687980063,2.686258289897757,0.3162509210997508,0,7,7,9,3.5212398679027412,7.287527632992523,5.619878960728929,14,1.5925902677755772,15.178760132097258,6.971276711892774
16,0,7.2,1,4.734282869876049,1.7653610539204327,3.317853587345061,1.2660732063274696,2,8,8,3,3.265717130123951,8.965361053920432,5.960375987071176,16,17.930722107840865,6.231078184044383,7.699287847592963
17,0,7.5754222943817435,1,4.168855573595436,2.4442778679771795,2.4086676569105796,1.3639780303361024,2,8,9,3,3.831144426404564,10.019700162358923,9.353659193762866,17,20.039400324717846,7.815012608421178,8.65572213202282
18,1,6.567948320333486,1,4.409041751649155,2.4136978104385562,3.3805196790648697,1.4953439412105987,0,9,9,3,3.5909582483508453,8.981646130772043,8.702625431917312,18,1.7964254049291897,7.241093431315668,7.486302189561444
18,0,6.360789439379426,0,4.435263363723445,1.1392105606205742,2.7701842894273208,0.6921056062057414,0,9,9,3,3.5647366362765553,7.5,4.046684093890048,19,2.94079204654306,4.086315515035407,6.807894393794259
14,0,7.2,0,4.5034445587084395,2.0827637317758962,3.029305698385549,1.4103471508072256,2,9,8,3,3.496555441291561,9.282763731775896,7.48967979855659,17,18.565527463551792,6.779319173067457,7.872416580968671
15,0,7.590799442949262,0,5.316374477764933,1.2488499303686578,3.3200547005852283,0.15115006963134223,0,9,7,4,2.6836255222350665,8.83964937331792,3.294342914306486,16,0.0,5.962924268870907,8.688499303686578
15,0,7.382231923350255,1,4.120557980837564,2.202789904187819,2.732261528388323,0.6878117317258925,2,9,9,1,3.8794420191624366,9.585021827538075,8.537429876154828,19,19.17004365507615,3.8063124095177914,8.89721009581218
16,0,6.7938949443572465,0,5.460463821943188,0.7061050556427537,3.4441561920530575,0.45755797774289847,0,10,8,8,2.539536178056812,7.5,1.926920918276552,18,0.0,5.660463821943188,7.042442022257101
18,0,6.6377670809619165,0,4.318883540480958,1.5755341619238332,2.9098415115965195,0.8547898555778054,0,9,9,3,3.6811164595190418,8.21330124288575,5.7135976722043615,19,0.0,5.390696170674652,7.358511387307945
16,0,7.160038669883056,2,5.362879239933175,1.7657198099832938,2.176849593022832,0.3,0,7,8,9,2.6371207600668254,8.925758479866351,4.619980665058472,15,0.0,16.062879239933174,8.62575847986635
16,0,5.597405501044353,1,4.3901532089425395,2.1367926652741955,3.4252359659008076,1.0072522921018139,1,9,8,3,3.609846791057461,7.734198166318548,7.985307543838315,17,7.734198166318548,6.410377995822586,6.726945874216735
18,0,6.345407256245183,0,4.2,1.0727036281225915,2.6431498979654986,0.36824092969352157,0,9,9,4,3.8,7.418110884367774,4.076273786865847,18,0.9417248297705969,4.90498287973206,7.049869954674253
16,0,6.8614801158992424,0,5.676736370877576,0.6385198841007576,3.57527142484453,0.484592046359697,0,10,8,9,2.3232636291224242,7.5,1.5403337370563337,18,0.0,5.876736370877576,7.015407953640303
18,0,6.720579926608712,1,4.360289963304356,1.7411598532174242,2.9898939290550883,1.0480198287536615,0,9,9,3,3.639710036695644,8.461739779826136,6.247740526626192,19,0.0,5.735749694202967,7.413719951072475
16,0,7.519163021910926,0,5.122995626293112,1.7808369780890736,3.4053656461350594,0.8693391649425176,0,9,8,4,2.877004373706888,9.3,5.423035109130711,17,0.0,6.692334791235629,8.430660835057482
18,0,6.30815452750607,1,4.751072834963581,1.19184547249393,2.8912445867360392,1.2184547249393012,0,9,9,3,3.2489271650364193,7.5,3.8677253935206375,19,6.888410437044758,3.6652362200485586,6.281545275060699
16,0,5.710947756895597,0,4.4064658879317165,0.9825863551726866,2.93442335534656,1.2129317758634328,0,8,8,9,3.5935341120682835,6.693534112068284,3.5067156729313207,16,4.050770746542314,9.297502150003954,5.480602336204852
18,0,7.683576664878281,1,4.226277336194751,2.560583995707874,2.2476276718529857,1.7770073308295933,2,8,8,4,3.7737226638052492,10.244160660586155,9.69343091301727,16,20.48832132117231,10.242335982831497,8.467153329756561
15,0,6.952350322272523,1,5.712749462879128,0.6087250537120871,3.5854346025305555,0.6308758056813066,0,10,8,9,2.2872505371208716,7.561075375984609,1.4002704941512016,18,0.0,5.537572153259383,6.930199570303303
17,0,7.348935865654291,2,5.074467932827146,1.1765962015185631,3.3198588311329877,1.0255320671728545,2,8,8,3,2.9255320671728544,8.525532067172854,3.4925546381421166,16,17.051064134345708,4.582271584695677,7.5
17,0,7.568947218363381,0,4.780131241317608,1.0198687586823925,3.163342652973659,0.9732895862274642,2,8,7,4,3.2198687586823924,8.588815977045774,3.4814619105978086,16,17.17763195409155,4.67697574750351,7.61552639081831
17,0,7.216551331742798,1,4.851038014314824,1.5158593221995815,3.5208996124061804,0.9841406778004184,2,8,8,3,3.1489619856851765,8.73241065394238,4.860398136537615,16,17.46482130788476,5.020703389002091,7.748269976141961
15,0,5.3,1,4.313551664098638,1.486448335901362,2.5786222426811185,0.35081874036989247,0,7,7,10,3.6864483359013622,6.786448335901362,5.484952012326539,14,0.0,14.86448335901362,6.43562959553147
18,0,6.206558048660173,1,4.613116097320345,1.1065580486601727,2.7542634144336215,1.1442634144336212,1,8,9,4,3.3868839026796547,7.3131160973203455,3.709181268124242,18,7.3131160973203455,5.001629270097408,6.168852682886724
14,1,7.404892273582957,1,4.82439656603687,1.602446136791479,3.3153750207534616,1.3463469952822613,1,7,9,4,3.17560343396313,9.007338410374437,4.965381500941254,17,9.007338410374437,5.9926615896255635,7.660991415092175
18,0,6.3722412827370585,0,4.366552303577651,1.127758717262942,2.7438450497047664,0.5775871726294182,0,9,9,3,3.633447696422349,7.5,4.085620361305997,19,2.081903794720636,4.177930261896465,6.922412827370582
14,0,7.889951392959452,0,5.501912507327013,1.1679416715513418,3.4013387551289087,0.5181847067540843,0,9,7,4,2.4980874926729872,9.057893064510793,2.824927089439177,16,0.0,5.223436158329637,8.539708357756709
14,0,5.746629647116575,0,4.870144627472981,1.2488765490388585,3.3503447842710994,1.4809788234881607,0,9,8,9,3.129855372527019,6.995506196155434,3.8150322823768668,17,0.0,12.105940078574376,5.514527372667273
14,0,5.3,0,4.506069472962725,1.293930527037275,3.1272979979437663,1.072760523610219,0,8,7,10,3.493930527037275,6.5939305270372754,4.56086652977892,16,0.0,12.93930527037275,5.5211700034270565
18,0,6.414675210590347,0,4.207337605295173,1.1293504211806926,2.6941860369040014,0.33424215804414126,0,9,9,3,3.7926623947048266,7.544025631771039,4.2746551083077335,19,0.0,4.461146710793109,7.2097834737268975
18,0,6.183595595206805,0,4.2,0.9917977976034027,2.5339270267645935,0.5705055059914935,0,8,9,6,3.8,7.175393392810208,3.7688316308929295,17,3.73297598268261,6.401740744337052,6.604887886818715
16,0,7.5343832213340285,2,5.167191610667015,0.8984251679989569,2.908783859376236,0.9328083893329857,2,8,8,3,2.832808389332986,8.432808389332985,2.6116796986633632,16,16.86561677866597,3.3150479875508037,7.500000000000001
15,0,7.860632017890734,0,5.5327584214688805,1.4393679821092662,3.5009769650094054,0.32298877137482584,0,9,7,4,2.467241578531119,9.3,3.695201989472886,16,0.0,6.5557471928437066,8.977011228625175
16,0,7.478958168639805,2,5.139479084319903,0.9815627470402928,3.031642726181766,0.9605209156800977,2,8,8,3,2.8605209156800977,8.460520915680098,2.8749486989609268,16,16.921041831360196,3.6937858476280003,7.5
18,0,5.870875990006801,0,4.292231435709429,0.9368925742837713,2.6442678467019474,0.9844628714188561,0,7,8,9,3.7077685642905718,6.807768564290573,3.4587372029979595,16,5.627206187209893,8.634942327114683,5.823305692871717
16,0,5.929151414709602,2,4.659515094119772,1.5898787735299431,2.4171656761757445,0.3,0,7,7,9,3.3404849058802277,7.519030188239545,5.2354242926452,14,0.0,15.359515094119772,7.219030188239545
15,0,7.269006307373139,1,4.37894323364175,1.8830441516119725,3.1117508024895164,0.6169558483880277,2,9,9,1,3.6210567663582505,9.152050458985112,6.953351664188244,18,18.304100917970224,3.184779241940138,8.535094610597083
17,0,6.904022826813604,1,4.923218261450883,1.7437546383593627,3.0307623410786744,0.5589272461830392,1,7,9,7,3.0767817385491174,8.647777465172966,4.962865624428549,16,8.647777465172966,12.921455076339216,8.088850218989927
16,0,7.159816641994876,2,5.086605547331625,0.7987522337357246,2.571805454148682,1.0133944526683747,1,8,9,3,2.913394452668375,7.958568875730601,2.4127043742885057,17,12.716220961435582,2.3962567012071734,6.945174423062227
18,0,6.379978202207427,0,4.320130786755438,1.120021797792573,2.726050134922918,0.5002179779257306,0,9,9,3,3.6798692132445616,7.5,4.111925887505251,19,1.5016348344429797,4.239825617659416,6.999782022074269
16,0,7.234938699904934,1,4.6855517008556005,1.6445708993345332,3.37747814074152,0.855429100665467,2,8,8,2,3.3144482991444,8.879509599239466,5.594054126206839,17,17.75901919847893,4.377145503327334,8.024080498574
15,0,7.680939097064828,1,5.593646365688276,1.5658840857793104,2.790206878102345,0.20635363431172413,0,7,8,7,2.406353634311724,9.246823182844139,3.792969939053517,16,0.0,11.65815126411862,9.040469548532414
16,0,7.32499519741021,0,4.32499519741021,1.8125264142438424,3.356222865367689,1.2875120064744738,2,9,7,4,3.6750048025897892,9.137521611654053,6.712607097752306,17,18.275043223308106,7.187512006474474,7.850009605179579
18,0,6.7355918367918814,2,4.61331778423205,1.8845014578158137,3.1277959183959405,1.5489096210239324,0,9,10,3,3.3866822157679493,8.620093294607695,6.459773761276887,19,2.83294460580127,5.653504373447441,7.071183673583763
18,1,5.8529083319631,1,4.183656481329233,1.2105268547445673,2.6355405576565807,0.8,1,7,8,8,3.8163435186707666,7.063435186707667,4.645763900307503,16,7.063435186707667,8.149030556012299,6.263435186707667
16,0,6.6937268021170375,0,5.139925766774519,0.8062731978829629,3.249829996107052,0.4174907208468149,0,10,8,7,2.860074233225481,7.5,2.4998826918905475,18,0.0,5.3399257667745195,7.082509279153185
14,0,7.347022339610486,0,4.2,2.529404467922097,2.5176798943505627,1.6588089358441944,2,9,9,3,3.8,9.876426807532583,9.611736978103968,18,19.752853615065167,8.352729569740818,8.217617871688388
13,0,7.2285940800210176,0,4.171405919978983,2.3856236799159314,2.712906976046238,1.256871039747794,2,10,9,2,3.828594080021017,9.614217759936949,9.125417551724675,19,19.228435519873898,5.955919678865072,8.357346720189154
15,1,7.263823865072393,2,4.658294319043436,1.4557636317683427,3.075323294449325,1.8582943190434358,0,9,9,1,3.341705680956564,8.719587496840736,4.9843666878587936,19,0.0,3.628584073102328,6.861293177797299
15,1,6.962020604263044,1,4.627564713005798,1.3810103021315223,3.0299688338584065,1.1741191238800728,1,7,9,5,3.3724352869942025,8.343030906394567,4.4782226646893495,17,8.343030906394567,6.656969093605433,7.168911782514494
18,0,6.1924351793550345,0,4.2,0.9962175896775173,2.5398937460646485,0.5594560258062071,0,8,9,6,3.8,7.188652769032552,3.7856268407745652,17,3.580493156125657,6.319974590965932,6.629196743226345
13,0,7.8,1,5.149103584646374,1.1538844665323764,2.9487350639734387,1.1520916358251259,1,8,9,3,2.8508964153536254,8.953884466532376,3.3871016072739417,17,13.079083641748744,3.461653399597129,7.801792830707251
17,0,5.835749396746368,0,4.31732185946688,0.946928743786752,2.7079975230458744,1.0346437189337594,0,7,8,9,3.6826781405331204,6.782678140533121,3.4692751809760893,16,5.280958339357061,8.780466784907901,5.748034421599361
15,0,7.183738893404238,1,5.417614816534948,1.727912964468079,2.289621292963539,0.45447221899697327,0,7,8,9,2.5823851834650524,8.911651857872318,4.4104061129817556,16,0.0,15.664496307477158,8.457179638875344
14,0,5.3,0,4.566254875475807,1.233745124524193,3.2988263951060506,1.2984557830342767,0,8,7,10,3.433745124524193,6.533745124524193,4.271976597716126,16,0.0,12.33745124524193,5.235289341489916
14,1,5.303859082270501,1,4.1679530274235,2.7244966361961107,3.7733892599631442,0.8528523546627225,1,8,7,3,3.8320469725765,8.028355718466612,10.503221431802531,16,8.028355718466612,8.173489908588332,7.175503363803889
13,0,7.651947732448471,0,4.802596976597961,1.9727276454767844,3.3429865230876548,1.5246753779252549,1,8,9,3,3.1974030234020394,9.624675377925254,6.411690494935452,18,12.01818703667498,5.9181829364303535,8.1
16,0,6.6267622256643595,2,4.8,1.0638490726398502,2.91,1.4906112983042097,0,9,9,2,3.2,7.690611298304209,3.404317032447521,19,5.457736089597754,2.8103246213111315,6.2
17,0,7.520513918036223,1,5.276916491782662,2.3307708770543347,3.3128137081754163,0.5435974262535621,1,7,9,6,2.7230835082173384,9.851284795090558,6.38002140170635,16,10.907751573956052,15.515353335967639,9.307687368836996
16,0,7.45265784666593,2,5.447342153334071,2.063289233329647,2.8198177913236746,0.35265784666592936,0,7,9,7,2.5526578466659293,9.515947079995577,5.279336130655754,16,5.16046897326108,16.14734215333407,9.163289233329648
13,0,7.501124657229181,1,4.960149954297224,1.6804498628916726,3.43849484918084,1.4601499542972243,1,8,10,3,3.0398500457027757,9.181574520120854,5.089169643518349,18,9.181574520120854,5.041349588675018,7.72142456582363
17,0,7.212641138630423,1,5.0,1.4084274257536156,3.6483145148492766,1.1084274257536157,1,8,8,3,3.0,8.62106856438404,4.225282277260845,16,17.039878910681303,5.595786287123192,7.512641138630423
15,0,7.823767745402227,0,5.716021114054343,1.1878522016195996,3.557623225459777,0.16408445621737178,0,9,7,5,2.283978885945657,9.011619947021828,2.7224473952924724,16,0.0,6.419894429728285,8.847535490804455
18,0,7.453202495995391,0,4.519705615989629,1.280294384010371,3.585810889616824,1.0600981280034572,2,8,7,4,3.480294384010371,8.733496880005763,4.549206974442521,16,17.466993760011526,6.268465680063379,7.6733987520023055
15,1,7.065627908343279,1,4.673612403708124,1.4328139541716398,3.0967379853767802,1.2144108532446087,1,7,9,5,3.326387596291876,8.49844186251492,4.592190699177608,17,8.49844186251492,6.50155813748508,7.28403100927031
16,0,7.282756152414944,0,5.02758389288901,1.210344519051868,3.154481431923032,0.18965548094813206,0,9,7,4,2.9724161071109902,8.493100671466811,3.5234501116413854,17,0.0,5.558617450044614,8.30344519051868
16,0,5.833165984490939,2,4.604666276851965,1.5761665692129914,2.4359056887422454,0.3,0,7,7,9,3.395333723148035,7.409332553703931,5.283417007754531,14,0.0,15.304666276851965,7.10933255370393
17,0,7.317667859816072,2,5.058833929908036,1.2234982102758925,3.3891695774077077,1.0411660700919643,2,8,8,3,2.941166070091964,8.541166070091965,3.641077665873659,16,17.08233214018393,4.795936291256843,7.5
17,0,7.597796848357587,0,4.84504290880457,0.9549570911954304,3.058041503494809,0.9516523637318102,2,8,7,4,3.1549570911954303,8.552753939553018,3.2153240739012645,16,17.105507879106035,4.280293335083186,7.6011015758212075
18,0,7.40247551014979,1,4.676039183760336,1.8859412243594953,3.06282102056561,1.3834657142097058,2,8,8,4,3.3239608162396634,9.288416734509285,6.50012179530161,16,18.57683346901857,7.543764897437981,7.904951020299579
16,0,7.596437252462286,2,5.198218626231142,0.8053441213065718,2.7712307570419337,0.9017813737688574,2,8,8,3,2.8017813737688573,8.401781373768857,2.316923050804144,16,16.803562747537715,2.8910121081743827,7.500000000000001
16,0,7.088890371578399,0,4.845834723354749,1.1861112964473,3.05027857472339,0.21388870355270007,0,9,8,4,3.1541652766452506,8.2750016680257,3.667637786138565,17,0.0,5.30416861269665,8.061112964473
13,1,7.597428868524306,1,4.909968386010802,1.6987144342621527,3.4394541597156634,1.4212223377594522,1,7,9,3,3.0900316139891975,9.296143302786458,5.177171755376737,17,9.296143302786458,5.703856697213542,7.874920965027005
15,0,6.469115328045069,1,5.145377267826693,1.4897051093483564,2.8170815435857826,0.964917622824951,0,8,8,9,2.854622732173307,7.958820437393426,4.114347778761529,16,0.0,13.894952240873504,6.993902814568475
